freq,mag,db
5138.95,1.33984,2.54108
5139.15,1.33981,2.54084
5139.35,1.3397,2.54015
5139.55,1.33965,2.53984
5139.75,1.33962,2.53963
5139.95,1.33953,2.53907
5140.15,1.33951,2.53892
5140.35,1.33952,2.539
5140.55,1.33948,2.53869
5140.75,1.33947,2.53868
5140.95,1.3395,2.53885
5141.15,1.33945,2.53852
5141.35,1.33942,2.53831
5141.55,1.33941,2.53827
5141.75,1.33932,2.53771
5141.95,1.33925,2.53723
5142.15,1.33922,2.53706
5142.35,1.33914,2.53651
5142.55,1.33907,2.53608
5142.75,1.33908,2.53611
5142.95,1.33903,2.53584
5143.15,1.339,2.53562
5143.35,1.33904,2.53584
5143.55,1.33902,2.53571
5143.75,1.33897,2.53544
5143.95,1.33899,2.53552
5144.15,1.33894,2.53521
5144.35,1.33885,2.53466
5144.55,1.33883,2.53449
5144.75,1.33876,2.53406
5144.95,1.33866,2.53342
5145.15,1.33864,2.5333
5145.35,1.33861,2.53308
5145.55,1.33855,2.53267
5145.75,1.33856,2.53277
5145.95,1.33857,2.53281
5146.15,1.33852,2.53252
5146.35,1.33853,2.53259
5146.55,1.33853,2.53257
5146.75,1.33845,2.53206
5146.95,1.33842,2.53185
5147.15,1.33838,2.53162
5147.35,1.33828,2.53094
5147.55,1.33823,2.5306
5147.75,1.3382,2.53043
5147.95,1.33812,2.52991
5148.15,1.3381,2.52975
5148.35,1.33812,2.52987
5148.55,1.33807,2.5296
5148.75,1.33807,2.52955
5148.95,1.33809,2.52973
5149.15,1.33804,2.5294
5149.35,1.338,2.52912
5149.55,1.33799,2.52907
5149.75,1.33791,2.52852
5149.95,1.33783,2.528
5150.15,1.3378,2.52784
5150.35,1.33772,2.52733
5150.55,1.33766,2.5269
5150.75,1.33767,2.52695
5150.95,1.33763,2.52674
5151.15,1.3376,2.5265
5151.35,1.33763,2.52673
5151.55,1.33761,2.52662
5151.75,1.33757,2.52631
5151.95,1.33757,2.52635
5152.15,1.33753,2.52606
5152.35,1.33744,2.52547
5152.55,1.33741,2.52527
5152.75,1.33735,2.52488
5152.95,1.33725,2.52425
5153.15,1.33723,2.52412
5153.35,1.33721,2.52396
5153.55,1.33714,2.52356
5153.75,1.33716,2.52365
5153.95,1.33717,2.52373
5154.15,1.33712,2.52343
5154.35,1.33713,2.52346
5154.55,1.33713,2.52344
5154.75,1.33705,2.52292
5154.95,1.33701,2.52266
5155.15,1.33697,2.52244
5155.35,1.33687,2.52177
5155.55,1.33681,2.52141
5155.75,1.33679,2.52128
5155.95,1.33672,2.5208
5156.15,1.33669,2.52063
5156.35,1.33672,2.52078
5156.55,1.33668,2.52053
5156.75,1.33667,2.52045
5156.95,1.33669,2.52063
5157.15,1.33664,2.5203
5157.35,1.33659,2.51998
5157.55,1.33658,2.51992
5157.75,1.3365,2.51938
5157.95,1.33642,2.51883
5158.15,1.33639,2.51868
5158.35,1.33632,2.51821
5158.55,1.33625,2.51777
5158.75,1.33626,2.51784
5158.95,1.33624,2.51767
5159.15,1.3362,2.51743
5159.35,1.33623,2.51764
5159.55,1.33622,2.51755
5159.75,1.33617,2.51721
5159.95,1.33617,2.51723
5160.15,1.33612,2.51694
5160.35,1.33603,2.51633
5160.55,1.336,2.51611
5160.75,1.33594,2.51575
5160.95,1.33585,2.51512
5161.15,1.33583,2.51499
5161.35,1.33581,2.51488
5161.55,1.33575,2.5145
5161.75,1.33576,2.51458
5161.95,1.33578,2.51468
5162.15,1.33573,2.51437
5162.35,1.33573,2.51437
5162.55,1.33573,2.51435
5162.75,1.33565,2.51382
5162.95,1.3356,2.51353
5163.15,1.33557,2.51332
5163.35,1.33547,2.51265
5163.55,1.33541,2.51228
5163.75,1.33539,2.51218
5163.95,1.33532,2.51173
5164.15,1.3353,2.51156
5164.35,1.33532,2.51173
5164.55,1.33529,2.5115
5164.75,1.33527,2.51139
5164.95,1.3353,2.51156
5165.15,1.33525,2.51124
5165.35,1.33519,2.51088
5165.55,1.33518,2.5108
5165.75,1.3351,2.51028
5165.95,1.33501,2.50971
5166.15,1.33499,2.50957
5166.35,1.33492,2.50913
5166.55,1.33486,2.5087
5166.75,1.33487,2.50878
5166.95,1.33485,2.50864
5167.15,1.33481,2.50839
5167.35,1.33484,2.5086
5167.55,1.33483,2.50852
5167.75,1.33477,2.50816
5167.95,1.33477,2.50815
5168.15,1.33473,2.50787
5168.35,1.33463,2.50724
5168.55,1.3346,2.507
5168.75,1.33455,2.50667
5168.95,1.33445,2.50605
5169.15,1.33443,2.50592
5169.35,1.33442,2.50584
5169.55,1.33436,2.50547
5169.75,1.33437,2.50554
5169.95,1.33439,2.50566
5170.15,1.33434,2.50535
5170.35,1.33434,2.50532
5170.55,1.33434,2.5053
5170.75,1.33425,2.50477
5170.95,1.3342,2.50444
5171.15,1.33417,2.50424
5171.35,1.33407,2.50359
5171.55,1.33401,2.50321
5171.75,1.334,2.50313
5171.95,1.33394,2.5027
5172.15,1.33391,2.50252
5172.35,1.33394,2.50271
5172.55,1.3339,2.5025
5172.75,1.33389,2.50237
5172.95,1.33391,2.50254
5173.15,1.33386,2.50221
5173.35,1.3338,2.50183
5173.55,1.33379,2.50174
5173.75,1.33371,2.50123
5173.95,1.33362,2.50065
5174.15,1.3336,2.50051
5174.35,1.33354,2.5001
5174.55,1.33347,2.49967
5174.75,1.33348,2.49975
5174.95,1.33347,2.49964
5175.15,1.33343,2.49939
5175.35,1.33346,2.49958
5175.55,1.33345,2.49952
5175.75,1.33339,2.49914
5175.95,1.33338,2.4991
5176.15,1.33334,2.49883
5176.35,1.33324,2.49819
5176.55,1.33321,2.49795
5176.75,1.33316,2.49763
5176.95,1.33306,2.49702
5177.15,1.33304,2.49689
5177.35,1.33304,2.49684
5177.55,1.33298,2.49648
5177.75,1.33299,2.49654
5177.95,1.33301,2.49667
5178.15,1.33296,2.49636
5178.35,1.33295,2.4963
5178.55,1.33295,2.49629
5178.75,1.33287,2.49575
5178.95,1.33282,2.4954
5179.15,1.33279,2.49521
5179.35,1.33269,2.49457
5179.55,1.33263,2.49418
5179.75,1.33262,2.49412
5179.95,1.33256,2.49371
5180.15,1.33253,2.49353
5180.35,1.33256,2.49372
5180.55,1.33253,2.49352
5180.75,1.33251,2.49338
5180.95,1.33253,2.49354
5181.15,1.33248,2.49322
5181.35,1.33242,2.49282
5181.55,1.3324,2.49272
5181.75,1.33233,2.49222
5181.95,1.33224,2.49163
5182.15,1.33222,2.4915
5182.35,1.33216,2.49111
5182.55,1.33209,2.49068
5182.75,1.33211,2.49077
5182.95,1.33209,2.49068
5183.15,1.33205,2.49042
5183.35,1.33208,2.49061
5183.55,1.33207,2.49055
5183.75,1.33201,2.49016
5183.95,1.332,2.49011
5184.15,1.33196,2.48984
5184.35,1.33186,2.4892
5184.55,1.33183,2.48895
5184.75,1.33178,2.48864
5184.95,1.33169,2.48804
5185.15,1.33167,2.48791
5185.35,1.33166,2.48787
5185.55,1.33161,2.48752
5185.75,1.33162,2.48757
5185.95,1.33164,2.48771
5186.15,1.33159,2.4874
5186.35,1.33158,2.48733
5186.55,1.33158,2.48732
5186.75,1.33149,2.48678
5186.95,1.33144,2.48642
5187.15,1.33141,2.48623
5187.35,1.33131,2.4856
5187.55,1.33125,2.4852
5187.75,1.33124,2.48515
5187.95,1.33118,2.48476
5188.15,1.33116,2.48457
5188.35,1.33119,2.48477
5188.55,1.33116,2.48458
5188.75,1.33113,2.48443
5188.95,1.33116,2.48459
5189.15,1.33111,2.48427
5189.35,1.33105,2.48386
5189.55,1.33103,2.48376
5189.75,1.33095,2.48326
5189.95,1.33086,2.48267
5190.15,1.33084,2.48253
5190.35,1.33079,2.48216
5190.55,1.33072,2.48173
5190.75,1.33073,2.48182
5190.95,1.33072,2.48174
5191.15,1.33068,2.48148
5191.35,1.33071,2.48166
5191.55,1.3307,2.48161
5191.75,1.33064,2.48121
5191.95,1.33063,2.48116
5192.15,1.33059,2.4809
5192.35,1.33049,2.48025
5192.55,1.33045,2.48
5192.75,1.33041,2.4797
5192.95,1.33032,2.4791
5193.15,1.3303,2.47897
5193.35,1.33029,2.47894
5193.55,1.33024,2.47859
5193.75,1.33025,2.47864
5193.95,1.33027,2.47879
5194.15,1.33022,2.47848
5194.35,1.33021,2.4784
5194.55,1.33021,2.47839
5194.75,1.33012,2.47785
5194.95,1.33007,2.47748
5195.15,1.33004,2.4773
5195.35,1.32994,2.47667
5195.55,1.32988,2.47628
5195.75,1.32988,2.47623
5195.95,1.32982,2.47584
5196.15,1.32979,2.47566
5196.35,1.32982,2.47586
5196.55,1.32979,2.47567
5196.75,1.32977,2.47551
5196.95,1.32979,2.47567
5197.15,1.32974,2.47536
5197.35,1.32968,2.47494
5197.55,1.32966,2.47484
5197.75,1.32959,2.47434
5197.95,1.3295,2.47375
5198.15,1.32948,2.47362
5198.35,1.32942,2.47325
5198.55,1.32936,2.47282
5198.75,1.32937,2.47292
5198.95,1.32936,2.47283
5199.15,1.32932,2.47258
5199.35,1.32935,2.47276
5199.55,1.32934,2.47271
5199.75,1.32928,2.47231
5199.95,1.32927,2.47226
5200.15,1.32923,2.472
5200.35,1.32913,2.47135
5200.55,1.32909,2.4711
5200.75,1.32905,2.4708
5200.95,1.32895,2.4702
5201.15,1.32893,2.47007
5201.35,1.32893,2.47004
5201.55,1.32888,2.4697
5201.75,1.32889,2.46975
5201.95,1.32891,2.46989
5202.15,1.32886,2.46958
5202.35,1.32885,2.46951
5202.55,1.32885,2.4695
5202.75,1.32876,2.46896
5202.95,1.32871,2.4686
5203.15,1.32868,2.46841
5203.35,1.32858,2.46779
5203.55,1.32853,2.4674
5203.75,1.32852,2.46735
5203.95,1.32846,2.46695
5204.15,1.32843,2.46677
5204.35,1.32846,2.46697
5204.55,1.32843,2.46678
5204.75,1.32841,2.46663
5204.95,1.32843,2.46679
5205.15,1.32839,2.46648
5205.35,1.32832,2.46607
5205.55,1.32831,2.46598
5205.75,1.32823,2.46548
5205.95,1.32814,2.46489
5206.15,1.32812,2.46476
5206.35,1.32806,2.46438
5206.55,1.328,2.46395
5206.75,1.32801,2.46405
5206.95,1.328,2.46396
5207.15,1.32796,2.46371
5207.35,1.32799,2.46389
5207.55,1.32798,2.46384
5207.75,1.32792,2.46345
5207.95,1.32791,2.4634
5208.15,1.32787,2.46314
5208.35,1.32778,2.4625
5208.55,1.32774,2.46225
5208.75,1.32769,2.46195
5208.95,1.3276,2.46135
5209.15,1.32758,2.46122
5209.35,1.32758,2.46118
5209.55,1.32752,2.46083
5209.75,1.32753,2.46089
5209.95,1.32755,2.46103
5210.15,1.32751,2.46073
5210.35,1.3275,2.46067
5210.55,1.32749,2.46065
5210.75,1.32741,2.46012
5210.95,1.32736,2.45977
5211.15,1.32733,2.45958
5211.35,1.32723,2.45895
5211.55,1.32717,2.45856
5211.75,1.32717,2.45851
5211.95,1.3271,2.4581
5212.15,1.32708,2.45793
5212.35,1.32711,2.45812
5212.55,1.32708,2.45793
5212.75,1.32706,2.45779
5212.95,1.32708,2.45795
5213.15,1.32703,2.45764
5213.35,1.32697,2.45725
5213.55,1.32696,2.45716
5213.75,1.32688,2.45665
5213.95,1.32679,2.45608
5214.15,1.32677,2.45594
5214.35,1.32671,2.45555
5214.55,1.32665,2.45512
5214.75,1.32666,2.45522
5214.95,1.32665,2.45511
5215.15,1.32661,2.45487
5215.35,1.32664,2.45506
5215.55,1.32663,2.455
5215.75,1.32657,2.45463
5215.95,1.32657,2.4546
5216.15,1.32653,2.45433
5216.35,1.32643,2.4537
5216.55,1.3264,2.45346
5216.75,1.32635,2.45315
5216.95,1.32625,2.45254
5217.15,1.32624,2.45241
5217.35,1.32623,2.45236
5217.55,1.32617,2.452
5217.75,1.32618,2.45207
5217.95,1.3262,2.4522
5218.15,1.32616,2.4519
5218.35,1.32615,2.45186
5218.55,1.32615,2.45185
5218.75,1.32607,2.45132
5218.95,1.32602,2.45099
5219.15,1.32599,2.4508
5219.35,1.32589,2.45016
5219.55,1.32583,2.44978
5219.75,1.32582,2.44971
5219.95,1.32576,2.44929
5220.15,1.32573,2.44912
5220.35,1.32576,2.44931
5220.55,1.32573,2.4491
5220.75,1.32571,2.44898
5220.95,1.32574,2.44915
5221.15,1.32569,2.44884
5221.35,1.32563,2.44847
5221.55,1.32562,2.44839
5221.75,1.32554,2.44788
5221.95,1.32546,2.44731
5222.15,1.32544,2.44718
5222.35,1.32537,2.44676
5222.55,1.32531,2.44634
5222.75,1.32532,2.44642
5222.95,1.3253,2.4463
5223.15,1.32527,2.44606
5223.35,1.3253,2.44626
5223.55,1.32529,2.4462
5223.75,1.32523,2.44584
5223.95,1.32523,2.44583
5224.15,1.32519,2.44556
5224.35,1.32509,2.44494
5224.55,1.32506,2.44471
5224.75,1.32501,2.44439
5224.95,1.32492,2.44377
5225.15,1.3249,2.44365
5225.35,1.32489,2.44357
5225.55,1.32483,2.4432
5225.75,1.32484,2.44328
5225.95,1.32486,2.4434
5226.15,1.32481,2.4431
5226.35,1.32481,2.44309
5226.55,1.32481,2.44308
5226.75,1.32473,2.44256
5226.95,1.32469,2.44226
5227.15,1.32466,2.44206
5227.35,1.32456,2.44141
5227.55,1.3245,2.44105
5227.75,1.32449,2.44096
5227.95,1.32442,2.44051
5228.15,1.32439,2.44035
5228.35,1.32442,2.44052
5228.55,1.32439,2.4403
5228.75,1.32437,2.44021
5228.95,1.3244,2.44038
5229.15,1.32435,2.44007
5229.35,1.3243,2.43973
5229.55,1.32429,2.43966
5229.75,1.32421,2.43915
5229.95,1.32413,2.4386
5230.15,1.32411,2.43846
5230.35,1.32404,2.43802
5230.55,1.32397,2.43759
5230.75,1.32399,2.43767
5230.95,1.32396,2.43752
5231.15,1.32393,2.43728
5231.35,1.32396,2.4375
5231.55,1.32395,2.43742
5231.75,1.3239,2.43709
5231.95,1.3239,2.43711
5232.15,1.32386,2.43683
5232.35,1.32377,2.43623
5232.55,1.32374,2.43602
5232.75,1.32368,2.43567
5232.95,1.32359,2.43506
5233.15,1.32357,2.43493
5233.35,1.32355,2.43482
5233.55,1.32349,2.43444
5233.75,1.32351,2.43453
5233.95,1.32352,2.43463
5234.15,1.32348,2.43434
5234.35,1.32348,2.43436
5234.55,1.32348,2.43435
5234.75,1.3234,2.43384
5234.95,1.32336,2.43358
5235.15,1.32333,2.43337
5235.35,1.32323,2.43271
5235.55,1.32318,2.43236
5235.75,1.32316,2.43225
5235.95,1.32309,2.43178
5236.15,1.32306,2.43162
5236.35,1.32309,2.43177
5236.55,1.32305,2.43154
5236.75,1.32304,2.43147
5236.95,1.32307,2.43165
5237.15,1.32302,2.43134
5237.35,1.32298,2.43104
5237.55,1.32297,2.43099
5237.75,1.32289,2.43046
5237.95,1.32281,2.42993
5238.15,1.32279,2.42979
5238.35,1.32271,2.42931
5238.55,1.32265,2.42889
5238.75,1.32266,2.42895
5238.95,1.32263,2.42877
5239.15,1.3226,2.42854
5239.35,1.32263,2.42877
5239.55,1.32262,2.42868
5239.75,1.32257,2.42837
5239.95,1.32258,2.42842
5240.15,1.32253,2.42814
5240.35,1.32245,2.42757
5240.55,1.32242,2.42738
5240.75,1.32236,2.427
5240.95,1.32227,2.42638
5241.15,1.32225,2.42626
5241.35,1.32222,2.4261
5241.55,1.32217,2.42572
5241.75,1.32218,2.42581
5241.95,1.32219,2.42589
5242.15,1.32215,2.4256
5242.35,1.32216,2.42566
5242.55,1.32216,2.42565
5242.75,1.32208,2.42516
5242.95,1.32205,2.42494
5243.15,1.32201,2.42472
5243.35,1.32191,2.42406
5243.55,1.32186,2.42373
5243.75,1.32184,2.42358
5243.95,1.32176,2.42308
5244.15,1.32174,2.42293
5244.35,1.32176,2.42306
5244.55,1.32172,2.4228
5244.75,1.32172,2.42276
5244.95,1.32174,2.42294
5245.15,1.3217,2.42263
5245.35,1.32166,2.42239
5245.55,1.32165,2.42235
5245.75,1.32157,2.42181
5245.95,1.3215,2.42132
5246.15,1.32147,2.42117
5246.35,1.3214,2.42066
5246.55,1.32133,2.42024
5246.75,1.32134,2.42028
5246.95,1.3213,2.42005
5247.15,1.32127,2.41984
5247.35,1.32131,2.42007
5247.55,1.32129,2.41996
5247.75,1.32125,2.41969
5247.95,1.32126,2.41978
5248.15,1.32122,2.41949
5248.35,1.32114,2.41895
5248.55,1.32111,2.41879
5248.75,1.32105,2.41838
5248.95,1.32096,2.41776
5249.15,1.32094,2.41764
5249.35,1.3209,2.41743
5249.55,1.32084,2.41703
5249.75,1.32086,2.41714
5249.95,1.32087,2.41718
5250.15,1.32082,2.4169
5250.35,1.32084,2.417
5250.55,1.32084,2.41699
5250.75,1.32077,2.41652
5250.95,1.32074,2.41635
5251.15,1.32071,2.41612
5251.35,1.32061,2.41546
5251.55,1.32056,2.41515
5251.75,1.32053,2.41496
5251.95,1.32045,2.41443
5252.15,1.32043,2.41429
5252.35,1.32044,2.41438
5252.55,1.3204,2.41409
5252.75,1.3204,2.41409
5252.95,1.32042,2.41427
5253.15,1.32038,2.41396
5253.35,1.32035,2.41377
5253.55,1.32034,2.41375
5253.75,1.32026,2.41321
5253.95,1.32019,2.41276
5254.15,1.32017,2.4126
5254.35,1.32009,2.41205
5254.55,1.32002,2.41164
5254.75,1.32003,2.41165
5254.95,1.31998,2.41137
5255.15,1.31995,2.41117
5255.35,1.31999,2.4114
5255.55,1.31997,2.41126
5255.75,1.31993,2.41105
5255.95,1.31995,2.41116
5256.15,1.31991,2.41087
5256.35,1.31983,2.41038
5256.55,1.31981,2.41025
5256.75,1.31975,2.4098
5256.95,1.31965,2.4092
5257.15,1.31963,2.40907
5257.35,1.31959,2.4088
5257.55,1.31953,2.40839
5257.75,1.31955,2.40849
5257.95,1.31955,2.40849
5258.15,1.31951,2.40823
5258.35,1.31953,2.40837
5258.55,1.31952,2.40834
5258.75,1.31946,2.40791
5258.95,1.31944,2.4078
5259.15,1.3194,2.40756
5259.35,1.31931,2.40691
5259.55,1.31926,2.40663
5259.75,1.31923,2.40639
5259.95,1.31914,2.40583
5260.15,1.31912,2.4057
5260.35,1.31913,2.40573
5260.55,1.31908,2.40542
5260.75,1.31908,2.40545
5260.95,1.31911,2.40562
5261.15,1.31906,2.40531
5261.35,1.31905,2.40519
5261.55,1.31904,2.40518
5261.75,1.31896,2.40465
5261.95,1.3189,2.40425
5262.15,1.31888,2.40408
5262.35,1.31879,2.40349
5262.55,1.31873,2.40309
5262.75,1.31872,2.40307
5262.95,1.31867,2.40273
5263.15,1.31864,2.40254
5263.35,1.31868,2.40276
5263.55,1.31865,2.40259
5263.75,1.31863,2.40243
5263.95,1.31865,2.40258
5264.15,1.3186,2.40228
5264.35,1.31854,2.40185
5264.55,1.31852,2.40175
5264.75,1.31845,2.40127
5264.95,1.31836,2.40069
5265.15,1.31834,2.40056
5265.35,1.31829,2.40021
5265.55,1.31823,2.39979
5265.75,1.31824,2.3999
5265.95,1.31823,2.39983
5266.15,1.31819,2.39958
5266.35,1.31822,2.39977
5266.55,1.31821,2.39972
5266.75,1.31816,2.39934
5266.95,1.31815,2.39929
5267.15,1.31811,2.39903
5267.35,1.31801,2.3984
5267.55,1.31798,2.39816
5267.75,1.31793,2.39787
5267.95,1.31784,2.39728
5268.15,1.31782,2.39715
5268.35,1.31782,2.39712
5268.55,1.31777,2.39678
5268.75,1.31778,2.39685
5268.95,1.3178,2.39699
5269.15,1.31775,2.39669
5269.35,1.31775,2.39664
5269.55,1.31775,2.39664
5269.75,1.31767,2.39612
5269.95,1.31762,2.39579
5270.15,1.31759,2.3956
5270.35,1.31749,2.39498
5270.55,1.31744,2.3946
5270.75,1.31743,2.39454
5270.95,1.31737,2.39413
5271.15,1.31734,2.39396
5271.35,1.31737,2.39415
5271.55,1.31734,2.39395
5271.75,1.31732,2.39384
5271.95,1.31735,2.39402
5272.15,1.3173,2.39371
5272.35,1.31725,2.39336
5272.55,1.31724,2.39328
5272.75,1.31716,2.39278
5272.95,1.31708,2.39223
5273.15,1.31706,2.39209
5273.35,1.31699,2.39168
5273.55,1.31693,2.39125
5273.75,1.31694,2.39134
5273.95,1.31692,2.39121
5274.15,1.31689,2.39098
5274.35,1.31692,2.39119
5274.55,1.31691,2.39112
5274.75,1.31686,2.39079
5274.95,1.31686,2.39081
5275.15,1.31682,2.39054
5275.35,1.31673,2.38995
5275.55,1.3167,2.38974
5275.75,1.31665,2.38939
5275.95,1.31656,2.38879
5276.15,1.31654,2.38867
5276.35,1.31652,2.38856
5276.55,1.31647,2.38819
5276.75,1.31648,2.38828
5276.95,1.31649,2.38838
5277.15,1.31645,2.3881
5277.35,1.31646,2.38812
5277.55,1.31646,2.38812
5277.75,1.31638,2.38762
5277.95,1.31634,2.38737
5278.15,1.31631,2.38717
5278.35,1.31621,2.38652
5278.55,1.31616,2.38618
5278.75,1.31614,2.38605
5278.95,1.31607,2.38558
5279.15,1.31605,2.38543
5279.35,1.31607,2.38557
5279.55,1.31603,2.38534
5279.75,1.31603,2.38528
5279.95,1.31605,2.38547
5280.15,1.31601,2.38517
5280.35,1.31597,2.3849
5280.55,1.31596,2.38485
5280.75,1.31588,2.38433
5280.95,1.3158,2.38383
5281.15,1.31578,2.38368
5281.35,1.31571,2.38319
5281.55,1.31565,2.38278
5281.75,1.31565,2.38283
5281.95,1.31562,2.38262
5282.15,1.31559,2.38241
5282.35,1.31562,2.38264
5282.55,1.31561,2.38254
5282.75,1.31557,2.38227
5282.95,1.31558,2.38235
5283.15,1.31554,2.38207
5283.35,1.31546,2.38153
5283.55,1.31543,2.38137
5283.75,1.31537,2.38097
5283.95,1.31528,2.38036
5284.15,1.31526,2.38024
5284.35,1.31523,2.38004
5284.55,1.31517,2.37964
5284.75,1.31519,2.37975
5284.95,1.31519,2.37979
5285.15,1.31515,2.37953
5285.35,1.31517,2.37963
5285.55,1.31517,2.37962
5285.75,1.3151,2.37916
5285.95,1.31507,2.37899
5286.15,1.31504,2.37877
5286.35,1.31494,2.37811
5286.55,1.31489,2.37781
5286.75,1.31486,2.37762
5286.95,1.31478,2.37709
5287.15,1.31476,2.37695
5287.35,1.31478,2.37704
5287.55,1.31473,2.37675
5287.75,1.31473,2.37676
5287.95,1.31476,2.37694
5288.15,1.31472,2.37664
5288.35,1.31469,2.37647
5288.55,1.31469,2.37645
5288.75,1.31461,2.37592
5288.95,1.31454,2.37548
5289.15,1.31452,2.37532
5289.35,1.31443,2.37477
5289.55,1.31437,2.37436
5289.75,1.31437,2.37437
5289.95,1.31433,2.37407
5290.15,1.3143,2.37389
5290.35,1.31433,2.37411
5290.55,1.31431,2.37397
5290.75,1.31428,2.37378
5290.95,1.3143,2.37391
5291.15,1.31426,2.37362
5291.35,1.31419,2.37315
5291.55,1.31417,2.37304
5291.75,1.3141,2.37258
5291.95,1.31401,2.37199
5292.15,1.31399,2.37187
5292.35,1.31395,2.37157
5292.55,1.31389,2.37116
5292.75,1.3139,2.37126
5292.95,1.3139,2.37123
5293.15,1.31386,2.37098
5293.35,1.31389,2.37115
5293.55,1.31388,2.37112
5293.75,1.31382,2.37072
5293.95,1.31381,2.37064
5294.15,1.31377,2.3704
5294.35,1.31368,2.36976
5294.55,1.31364,2.3695
5294.75,1.3136,2.36924
5294.95,1.31351,2.36866
5295.15,1.31349,2.36854
5295.35,1.31349,2.36854
5295.55,1.31344,2.36821
5295.75,1.31345,2.36826
5295.95,1.31347,2.36842
5296.15,1.31343,2.36813
5296.35,1.31342,2.36806
5296.55,1.31342,2.36805
5296.75,1.31334,2.36754
5296.95,1.31329,2.36719
5297.15,1.31326,2.36701
5297.35,1.31317,2.3664
5297.55,1.31311,2.36602
5297.75,1.3131,2.36597
5297.95,1.31304,2.36558
5298.15,1.31302,2.36541
5298.35,1.31305,2.36561
5298.55,1.31302,2.36542
5298.75,1.313,2.36531
5298.95,1.31303,2.36548
5299.15,1.31298,2.36518
5299.35,1.31293,2.36481
5299.55,1.31292,2.36474
5299.75,1.31284,2.36425
5299.95,1.31276,2.36369
5300.15,1.31274,2.36356
5300.35,1.31268,2.36316
5300.55,1.31261,2.36274
5300.75,1.31263,2.36283
5300.95,1.31261,2.3627
5301.15,1.31257,2.36248
5301.35,1.31261,2.36269
5301.55,1.3126,2.36263
5301.75,1.31255,2.3623
5301.95,1.31255,2.36231
5302.15,1.31251,2.36205
5302.35,1.31242,2.36146
5302.55,1.31239,2.36125
5302.75,1.31234,2.36091
5302.95,1.31225,2.36031
5303.15,1.31223,2.36019
5303.35,1.31221,2.36008
5303.55,1.31216,2.35972
5303.75,1.31217,2.35981
5303.95,1.31219,2.35991
5304.15,1.31214,2.35963
5304.35,1.31215,2.35967
5304.55,1.31215,2.35967
5304.75,1.31208,2.35918
5304.95,1.31204,2.35893
5305.15,1.31201,2.35873
5305.35,1.31191,2.35809
5305.55,1.31186,2.35775
5305.75,1.31184,2.35762
5305.95,1.31177,2.35715
5306.15,1.31175,2.357
5306.35,1.31177,2.35714
5306.55,1.31173,2.3569
5306.75,1.31173,2.35686
5306.95,1.31175,2.35705
5307.15,1.31171,2.35675
5307.35,1.31167,2.3565
5307.55,1.31167,2.35646
5307.75,1.31159,2.35594
5307.95,1.31151,2.35545
5308.15,1.31149,2.35531
5308.35,1.31142,2.35481
5308.55,1.31135,2.3544
5308.75,1.31136,2.35444
5308.95,1.31133,2.35422
5309.15,1.3113,2.35402
5309.35,1.31133,2.35425
5309.55,1.31132,2.35414
5309.75,1.31128,2.3539
5309.95,1.31129,2.35399
5310.15,1.31125,2.35371
5310.35,1.31117,2.35319
5310.55,1.31115,2.35304
5310.75,1.31109,2.35263
5310.95,1.311,2.35203
5311.15,1.31098,2.35191
5311.35,1.31094,2.35168
5311.55,1.31088,2.35129
5311.75,1.3109,2.3514
5311.95,1.3109,2.35142
5312.15,1.31087,2.35116
5312.35,1.31088,2.35129
5312.55,1.31088,2.35128
5312.75,1.31082,2.35084
5312.95,1.3108,2.35071
5313.15,1.31076,2.35048
5313.35,1.31067,2.34984
5313.55,1.31062,2.34955
5313.75,1.31059,2.34933
5313.95,1.31051,2.34879
5314.15,1.31049,2.34866
5314.35,1.3105,2.34871
5314.55,1.31045,2.34842
5314.75,1.31046,2.34844
5314.95,1.31048,2.34862
5315.15,1.31044,2.34833
5315.35,1.31042,2.3482
5315.55,1.31042,2.34819
5315.75,1.31034,2.34767
5315.95,1.31028,2.34727
5316.15,1.31025,2.34711
5316.35,1.31017,2.34653
5316.55,1.31011,2.34614
5316.75,1.3101,2.34612
5316.95,1.31005,2.34578
5317.15,1.31003,2.34561
5317.35,1.31006,2.34582
5317.55,1.31004,2.34567
5317.75,1.31001,2.34551
5317.95,1.31004,2.34567
5318.15,1.30999,2.34538
5318.35,1.30993,2.34496
5318.55,1.30992,2.34487
5318.75,1.30985,2.3444
5318.95,1.30976,2.34383
5319.15,1.30974,2.3437
5319.35,1.30969,2.34335
5319.55,1.30962,2.34294
5319.75,1.30964,2.34303
5319.95,1.30963,2.34296
5320.15,1.30959,2.34272
5320.35,1.30962,2.34292
5320.55,1.30962,2.34288
5320.75,1.30956,2.34252
5320.95,1.30956,2.3425
5321.15,1.30952,2.34224
5321.35,1.30943,2.34164
5321.55,1.30939,2.34141
5321.75,1.30935,2.3411
5321.95,1.30926,2.34051
5322.15,1.30924,2.34039
5322.35,1.30923,2.34033
5322.55,1.30918,2.33998
5322.75,1.30919,2.34006
5322.95,1.30921,2.34019
5323.15,1.30917,2.33991
5323.35,1.30917,2.33991
5323.55,1.30917,2.33991
5323.75,1.30909,2.33941
5323.95,1.30905,2.33914
5324.15,1.30902,2.33894
5324.35,1.30893,2.33831
5324.55,1.30887,2.33796
5324.75,1.30886,2.33786
5324.95,1.30879,2.33742
5325.15,1.30877,2.33727
5325.35,1.30879,2.33743
5325.55,1.30876,2.33721
